protocol,degradation,setting,threshold,fpr,tpr,f1,bacc
urban_residential,light,DRA-Inspect-AC (q92.5),0.8685278621257373,0.055,0.7683333333333333,0.8427787934186471,0.8566666666666667
urban_residential,light,DRA-Inspect-AC (q95),1.0,0.03333333333333333,0.6866666666666666,0.7984496124031009,0.8266666666666667
urban_residential,light,DRA-Inspect-AC (q95),0.9999999794464975,0.03333333333333333,0.6866666666666666,0.7984496124031009,0.8266666666666667
urban_residential,light,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.04,0.7216666666666667,0.8192999053926207,0.8408333333333333
urban_residential,light,DRA-Inspect-AC (q97.5),1.2039049557619956,0.013333333333333334,0.495,0.656353591160221,0.7408333333333333
urban_residential,lowres,PatchCore-AC (q95),1.0,0.06833333333333333,0.7166666666666667,0.8029878618113913,0.8241666666666667
urban_residential,lowres,DRA-Inspect-AC (q90),0.7933557148338343,0.0,0.21,0.34710743801652894,0.605
urban_residential,lowres,DRA-Inspect-AC (q92.5),0.8685278621257373,0.0,0.18666666666666668,0.3146067415730337,0.5933333333333334
urban_residential,lowres,DRA-Inspect-AC (q95),1.0,0.0,0.135,0.2378854625550661,0.5675
urban_residential,lowres,DRA-Inspect-AC (q95),0.9999999794464975,0.0,0.135,0.2378854625550661,0.5675
urban_residential,lowres,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.0,0.15833333333333333,0.2733812949640288,0.5791666666666666
urban_residential,lowres,DRA-Inspect-AC (q97.5),1.2039049557619956,0.0,0.085,0.1566820276497696,0.5425
urban_residential,noise,PatchCore-AC (q95),1.0,0.02666666666666667,0.57,0.7139874739039666,0.7716666666666667
urban_residential,noise,DRA-Inspect-AC (q90),0.7933557148338343,0.075,0.7866666666666666,0.8451208594449418,0.8558333333333333
urban_residential,noise,DRA-Inspect-AC (q92.5),0.8685278621257373,0.06666666666666667,0.7366666666666667,0.8170055452865065,0.835
urban_residential,noise,DRA-Inspect-AC (q95),1.0,0.03833333333333333,0.6266666666666667,0.7527527527527527,0.7941666666666667
urban_residential,noise,DRA-Inspect-AC (q95),0.9999999794464975,0.03833333333333333,0.6266666666666667,0.7527527527527527,0.7941666666666667
urban_residential,noise,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.056666666666666664,0.6716666666666666,0.7772420443587271,0.8075
urban_residential,noise,DRA-Inspect-AC (q97.5),1.2039049557619956,0.013333333333333334,0.485,0.6473859844271412,0.7358333333333333
vegetation_forest,blur,PatchCore-AC (q95),1.0,0.04,0.8366666666666667,0.891651865008881,0.8983333333333333
vegetation_forest,blur,DRA-Inspect-AC (q90),0.7573916080510719,0.013333333333333334,0.81,0.8884826325411336,0.8983333333333334
vegetation_forest,blur,DRA-Inspect-AC (q92.5),0.8636304631276207,0.008333333333333333,0.755,0.8563327032136105,0.8733333333333333
vegetation_forest,blur,DRA-Inspect-AC (q95),1.0,0.006666666666666667,0.6833333333333333,0.8086785009861933,0.8383333333333334
vegetation_forest,blur,DRA-Inspect-AC (q95),0.9999999855883523,0.006666666666666667,0.6833333333333333,0.8086785009861933,0.8383333333333334
vegetation_forest,blur,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.006666666666666667,0.705,0.8237585199610515,0.8491666666666666
vegetation_forest,blur,DRA-Inspect-AC (q97.5),1.1642767368974645,0.0,0.5683333333333334,0.7247608926673752,0.7841666666666667
